Err:539,Err:539,75,2018-12-07,Mogadishu,Lido Beach,3,MAH,1,4,93,Err:511,,,,
Err:539,Err:539,76,2018-12-07,Mogadishu,Lido Beach,3,MAH,2,2,74,Err:511,,,,
Err:539,Err:539,77,2018-12-07,Mogadishu,Lido Beach,3,MAH,3,4,93,Err:511,,,,
Err:539,Err:539,78,2018-12-07,Mogadishu,Lido Beach,3,MAH,4,4,92,Err:511,,,,
Err:539,Err:539,79,2018-12-07,Mogadishu,Lido Beach,3,MAH,5,3,86,Err:511,,,,
Err:539,Err:539,80,2018-12-07,Mogadishu,Lido Beach,3,BLM,1,,192,Err:511,too large for scale,,,
Err:539,Err:539,81,2019-01-04,Mogadishu,Lido Beach,1,SKJ,1,4,56,Err:511,,,,
Err:539,Err:539,82,2019-01-04,Mogadishu,Lido Beach,1,SKJ,2,5,59,Err:511,,,,
Err:539,Err:539,83,2019-01-04,Mogadishu,Lido Beach,1,SKJ,3,9,73,Err:511,,,,
Err:539,Err:539,84,2019-01-04,Mogadishu,Lido Beach,1,SKJ,4,5,62,Err:511,,,,
Err:539,Err:539,85,2019-01-04,Mogadishu,Lido Beach,1,SKJ,5,10,76,Err:511,,,,
Err:539,Err:539,86,2019-01-04,Mogadishu,Lido Beach,1,YFT,1,5,63,Err:511,,,,
Err:539,Err:539,87,2019-01-04,Mogadishu,Lido Beach,1,YFT,2,6,69,Err:511,,,,
Err:539,Err:539,88,2019-01-04,Mogadishu,Lido Beach,2,YFT,1,4,56,Err:511,,,,
Err:539,Err:539,89,2019-01-04,Mogadishu,Lido Beach,2,YFT,2,4,60,Err:511,,,,
Err:539,Err:539,90,2019-01-04,Mogadishu,Lido Beach,2,YFT,3,10,81,Err:511,,,,
Err:539,Err:539,91,2019-01-04,Mogadishu,Lido Beach,2,YFT,4,9,75,Err:511,,,,
Err:539,Err:539,92,2019-01-04,Mogadishu,Lido Beach,2,YFT,5,19,104,Err:511,,,,
Err:539,Err:539,93,2019-01-04,Mogadishu,Lido Beach,2,MAH,1,3,71,Err:511,,,,
Err:539,Err:539,94,2019-01-04,Mogadishu,Lido Beach,2,SFA,1,,200,Err:511,Weight > 30 kg,,,
Err:539,Err:539,95,2019-01-04,Mogadishu,Lido Beach,3,YFT,1,58,150,Err:511,,,,
Err:539,Err:539,96,2019-01-04,Mogadishu,Lido Beach,3,SKJ,1,9,72,Err:511,,,,
Err:539,Err:539,97,2019-01-04,Mogadishu,Lido Beach,3,SKJ,2,10,75,Err:511,,,,
Err:539,Err:539,98,2019-01-04,Mogadishu,Lido Beach,3,SKJ,3,8,72,Err:511,,,,
Err:539,Err:539,99,2019-01-04,Mogadishu,Lido Beach,3,SKJ,4,8,69,Err:511,,,,
Err:539,Err:539,100,2019-01-04,Mogadishu,Lido Beach,3,SKJ,5,9,73,Err:511,,,,
Err:539,Err:539,101,2019-01-04,Mogadishu,Lido Beach,3,SWO,1,,140,Err:511,not allowed to weigh,,,
Err:539,Err:539,102,2019-01-04,Mogadishu,Lido Beach,3,SCH,1,10,117,Err:511,,,,
Err:539,Err:539,103,2019-01-04,Mogadishu,Lido Beach,4,YFT,1,18,97,Err:511,,,,
Err:539,Err:539,104,2019-01-04,Mogadishu,Lido Beach,4,SKJ,1,9,72,Err:511,,,,
Err:539,Err:539,105,2019-01-04,Mogadishu,Lido Beach,4,SKJ,2,8,72,Err:511,,,,
Err:539,Err:539,106,2019-01-04,Mogadishu,Lido Beach,4,SKJ,3,10,74,Err:511,,,,
Err:539,Err:539,107,2019-01-04,Mogadishu,Lido Beach,4,SKJ,4,9,72,Err:511,,,,
Err:539,Err:539,108,2019-01-04,Mogadishu,Lido Beach,4,SKJ,5,9,71,Err:511,,,,
Err:539,Err:539,109,2019-02-01,Mogadishu,Lido Beach,1,YFT,1,10,81,Err:511,,,,
Err:539,Err:539,110,2019-02-01,Mogadishu,Lido Beach,1,YFT,2,10,82,Err:511,,,,
Err:539,Err:539,111,2019-02-01,Mogadishu,Lido Beach,1,YFT,3,13,90,Err:511,,,,
Err:539,Err:539,112,2019-02-01,Mogadishu,Lido Beach,1,YFT,4,NA,91,Err:511,owner didn't want weight measured,,,
Err:539,Err:539,113,2019-02-01,Mogadishu,Lido Beach,1,YFT,5,NA,88,Err:511,owner didn't want weight measured,,,
Err:539,Err:539,114,2019-02-01,Mogadishu,Lido Beach,1,SKJ,1,5,61,Err:511,,,,
Err:539,Err:539,115,2019-02-01,Mogadishu,Lido Beach,1,SKJ,2,5,60,Err:511,,,,
Err:539,Err:539,116,2019-02-01,Mogadishu,Lido Beach,1,SKJ,3,5,58,Err:511,,,,
Err:539,Err:539,117,2019-02-01,Mogadishu,Lido Beach,1,SKJ,4,10,77,Err:511,,,,
Err:539,Err:539,118,2019-02-01,Mogadishu,Lido Beach,1,SKJ,5,10,73,Err:511,,,,
Err:539,Err:539,119,2019-02-01,Mogadishu,Lido Beach,1,MAH,1,5,101,Err:511,,,,
Err:539,Err:539,120,2019-02-01,Mogadishu,Lido Beach,1,MAH,2,3,90,Err:511,,,,
Err:539,Err:539,121,2019-02-01,Mogadishu,Lido Beach,1,SCH,1,2,78,Err:511,,,,
Err:539,Err:539,122,2019-02-01,Mogadishu,Lido Beach,1,SCH,2,3,84,Err:511,,,,
Err:539,Err:539,123,2019-02-01,Mogadishu,Lido Beach,1,SCH,3,2,76,Err:511,,,,
Err:539,Err:539,124,2019-02-01,Mogadishu,Lido Beach,1,SCH,4,3,84,Err:511,,,,
Err:539,Err:539,125,2019-02-01,Mogadishu,Lido Beach,1,SCH,5,2,74,Err:511,,,,
Err:539,Err:539,126,2019-02-01,Mogadishu,Lido Beach,1,BLS,1,NA,200,Err:511,,,,
Err:539,Err:539,127,2019-02-01,Mogadishu,Lido Beach,2,YFT,1,4,60,Err:511,,,,
Err:539,Err:539,128,2019-02-01,Mogadishu,Lido Beach,2,SKJ,1,4.5,60,Err:511,,,,
Err:539,Err:539,129,2019-02-01,Mogadishu,Lido Beach,2,SKJ,2,4,58,Err:511,,,,
Err:539,Err:539,130,2019-02-01,Mogadishu,Lido Beach,2,SKJ,3,4,56,Err:511,,,,
Err:539,Err:539,131,2019-02-01,Mogadishu,Lido Beach,2,RSK,1,64,185,Err:511,,,,
Err:539,Err:539,132,2019-02-01,Mogadishu,Lido Beach,2,OTS,1,NA,300,Err:511,Thresher shark,,,
Err:539,Err:539,133,2019-02-01,Mogadishu,Lido Beach,3,YFT,1,3.5,59,Err:511,,,,
Err:539,Err:539,134,2019-02-01,Mogadishu,Lido Beach,3,YFT,2,7,75,Err:511,,,,
Err:539,Err:539,135,2019-02-01,Mogadishu,Lido Beach,3,YFT,3,7,71,Err:511,,,,
Err:539,Err:539,136,2019-02-01,Mogadishu,Lido Beach,3,YFT,4,7,74,Err:511,,,,
Err:539,Err:539,137,2019-02-01,Mogadishu,Lido Beach,3,YFT,5,6.5,70,Err:511,,,,
Err:539,Err:539,138,2019-02-01,Mogadishu,Lido Beach,3,BLT,1,0.5,40,Err:511,,,,
Err:539,Err:539,139,2019-02-01,Mogadishu,Lido Beach,3,BLT,2,0.2,38,Err:511,,,,
Err:539,Err:539,140,2019-02-01,Mogadishu,Lido Beach,3,BLT,3,0.9,43,Err:511,,,,
Err:539,Err:539,141,2019-02-01,Mogadishu,Lido Beach,3,BLT,4,0.2,36,Err:511,,,,
Err:539,Err:539,142,2019-02-01,Mogadishu,Lido Beach,3,BLT,5,0.2,38,Err:511,,,,
Err:539,Err:539,143,2019-04-05,Mogadishu,Lido Beach,1,SFA,1,NA,200,Err:511,originally blue marlin,,,
Err:539,Err:539,144,2019-04-05,Mogadishu,Lido Beach,1,WAH,1,25.2,151,Err:511,,,,
Err:539,Err:539,145,2019-04-05,Mogadishu,Lido Beach,1,KAW,1,4,61,Err:511,,,,
Err:539,Err:539,146,2019-04-05,Mogadishu,Lido Beach,1,SKJ,1,2.8,54,Err:511,,,,
Err:539,Err:539,147,2019-04-05,Mogadishu,Lido Beach,1,SKJ,2,2.8,55,Err:511,,,,
Err:539,Err:539,148,2019-04-05,Mogadishu,Lido Beach,1,RSK,1,35.8,80,Err:511,W=150 (width? wingspan?),,,
Err:539,Err:539,149,2019-04-05,Mogadishu,Lido Beach,2,MAH,1,5,102,Err:511,,,,
Err:539,Err:539,150,2019-04-05,Mogadishu,Lido Beach,2,MAH,2,7,117,Err:511,,,,
Err:539,Err:539,151,2019-04-05,Mogadishu,Lido Beach,2,MAH,3,6.2,115,Err:511,,,,
Err:539,Err:539,152,2019-04-05,Mogadishu,Lido Beach,2,MAH,4,4.8,96,Err:511,,,,
Err:539,Err:539,153,2019-04-05,Mogadishu,Lido Beach,2,MAH,5,5,99,Err:511,,,,
Err:539,Err:539,154,2019-04-05,Mogadishu,Lido Beach,2,SFA,1,26,90,Err:511,originally blue marlin,,,
Err:539,Err:539,155,2019-04-05,Mogadishu,Lido Beach,2,KAW,1,3,61,Err:511,,,,
Err:539,Err:539,156,2019-04-05,Mogadishu,Lido Beach,2,KAW,2,3.8,63,Err:511,,,,
Err:539,Err:539,157,2019-04-05,Mogadishu,Lido Beach,2,KAW,3,3.4,60,Err:511,,,,
Err:539,Err:539,158,2019-04-05,Mogadishu,Lido Beach,2,GUT,1,3.6,75,Err:511,,,,
Err:539,Err:539,159,2019-04-05,Mogadishu,Lido Beach,2,GUT,2,4,86,Err:511,,,,
Err:539,Err:539,160,2019-04-05,Mogadishu,Lido Beach,3,GUT,1,3.8,86,Err:511,,,,
Err:539,Err:539,161,2019-04-05,Mogadishu,Lido Beach,3,SFA,1,NA,201,Err:511,originally blue marlin,,,
Err:539,Err:539,162,2019-04-05,Mogadishu,Lido Beach,3,SFA,2,NA,180,Err:511,,,,
Err:539,Err:539,163,2019-04-05,Mogadishu,Lido Beach,3,SFA,3,NA,200,Err:511,,,,
Err:539,Err:539,164,2019-04-05,Mogadishu,Lido Beach,3,SFA,4,NA,195,Err:511,,,,
Err:539,Err:539,165,2019-04-05,Mogadishu,Lido Beach,3,SFA,5,NA,192,Err:511,,,,
Err:539,Err:539,166,2019-04-05,Mogadishu,Lido Beach,3,YFT,1,4.2,61,Err:511,,,,
Err:539,Err:539,167,2019-04-05,Mogadishu,Lido Beach,3,YFT,2,5,67,Err:511,,,,
Err:539,Err:539,168,2019-04-05,Mogadishu,Lido Beach,3,YFT,3,5.2,67,Err:511,,,,
Err:539,Err:539,169,2019-04-05,Mogadishu,Lido Beach,3,SKJ,1,2.6,54,Err:511,,,,
Err:539,Err:539,170,2019-04-05,Mogadishu,Lido Beach,3,SKJ,2,2.2,51,Err:511,,,,
Err:539,Err:539,171,2019-04-05,Mogadishu,Lido Beach,3,SKJ,3,1.8,47,Err:511,,,,
Err:539,Err:539,172,2019-04-05,Mogadishu,Lido Beach,3,SKJ,4,5.8,72,Err:511,,,,
Err:539,Err:539,173,2019-04-05,Mogadishu,Lido Beach,3,MAH,1,4.6,102,Err:511,,,,
Err:539,Err:539,174,2019-04-05,Mogadishu,Lido Beach,3,MAH,2,4,92,Err:511,,,,
Err:539,Err:539,175,2019-04-05,Mogadishu,Lido Beach,3,RSK,1,21,68,Err:511,W=129,,,
Err:539,Err:539,176,2019-03-15,Mogadishu,Lido Beach,1,YFT,1,9,73,Err:511,,,,
Err:539,Err:539,177,2019-03-15,Mogadishu,Lido Beach,1,YFT,2,10,77,Err:511,,,,
Err:539,Err:539,178,2019-03-15,Mogadishu,Lido Beach,1,YFT,3,13,88,Err:511,,,,
Err:539,Err:539,179,2019-03-15,Mogadishu,Lido Beach,1,YFT,4,7,69,Err:511,,,,
Err:539,Err:539,180,2019-03-15,Mogadishu,Lido Beach,1,YFT,5,4.5,63,Err:511,,,,
Err:539,Err:539,181,2019-03-15,Mogadishu,Lido Beach,1,SKJ,1,3,49,Err:511,,,,
Err:539,Err:539,182,2019-03-15,Mogadishu,Lido Beach,1,SKJ,2,3,52,Err:511,,,,
Err:539,Err:539,183,2019-03-15,Mogadishu,Lido Beach,1,SKJ,3,2,48,Err:511,,,,
Err:539,Err:539,184,2019-03-15,Mogadishu,Lido Beach,1,SKJ,4,3,51,Err:511,,,,
Err:539,Err:539,185,2019-03-15,Mogadishu,Lido Beach,1,SKJ,5,3,53,Err:511,,,,
Err:539,Err:539,186,2019-03-15,Mogadishu,Lido Beach,1,KAW,1,6,66,Err:511,,,,
Err:539,Err:539,187,2019-03-15,Mogadishu,Lido Beach,1,WAH,1,12,132,Err:511,,,,
Err:539,Err:539,188,2019-03-15,Mogadishu,Lido Beach,2,YFT,1,6,64,Err:511,,,,
Err:539,Err:539,189,2019-03-15,Mogadishu,Lido Beach,2,YFT,2,7,69,Err:511,,,,
Err:539,Err:539,190,2019-03-15,Mogadishu,Lido Beach,2,YFT,3,8,71,Err:511,,,,
Err:539,Err:539,191,2019-03-15,Mogadishu,Lido Beach,2,YFT,4,6,67,Err:511,,,,
Err:539,Err:539,192,2019-03-15,Mogadishu,Lido Beach,2,YFT,5,5,62,Err:511,,,,
Err:539,Err:539,193,2019-03-15,Mogadishu,Lido Beach,2,SKJ,1,3,48,Err:511,,,,
Err:539,Err:539,194,2019-03-15,Mogadishu,Lido Beach,2,SKJ,2,4.8,57,Err:511,,,,
Err:539,Err:539,195,2019-03-15,Mogadishu,Lido Beach,2,SKJ,3,3,52,Err:511,,,,
Err:539,Err:539,196,2019-03-15,Mogadishu,Lido Beach,2,SKJ,4,3.2,50,Err:511,,,,
Err:539,Err:539,197,2019-03-15,Mogadishu,Lido Beach,2,SKJ,5,3,49,Err:511,,,,
Err:539,Err:539,198,2019-03-15,Mogadishu,Lido Beach,2,BLT,1,9,NA,Err:511,,,,
Err:539,Err:539,199,2019-03-15,Mogadishu,Lido Beach,2,RSK,1,70,135,Err:511,"W=240; ""above 70 kg""",,,
Err:539,Err:539,200,2019-03-15,Mogadishu,Lido Beach,2,RSK,2,35,100,Err:511,"W=195; ""around 35 kg""",,,
Err:539,Err:539,201,2019-03-15,Mogadishu,Lido Beach,2,OTS,1,12,240,Err:511,thresher shark,,,
Err:539,Err:539,202,2019-03-15,Mogadishu,Lido Beach,2,OTS,2,7.5,147,Err:511,thresher shark,,,
Err:539,Err:539,203,2019-03-15,Mogadishu,Lido Beach,3,YFT,1,4.5,63,Err:511,,,,
Err:539,Err:539,204,2019-03-15,Mogadishu,Lido Beach,3,YFT,2,5.7,63,Err:511,,,,
Err:539,Err:539,205,2019-03-15,Mogadishu,Lido Beach,3,SKJ,1,5,NA,Err:511,recorded as both skj and blt,,,
Err:539,Err:539,206,2019-03-15,Mogadishu,Lido Beach,3,BLS,1,18,147,Err:511,,,,
Err:539,Err:539,207,2019-03-15,Mogadishu,Lido Beach,3,SFA,1,21,174,Err:511,originally recorded as BUM,,,
Err:539,Err:539,208,2019-03-15,Mogadishu,Lido Beach,3,SFA,2,39,274,Err:511,originally recorded as BUM,,,
Err:539,Err:539,209,2019-05-21,Mogadishu,Lido Beach,1,MAH,1,7,108,Err:511,,,,
Err:539,Err:539,210,2019-05-21,Mogadishu,Lido Beach,1,MAH,2,5,98,Err:511,,,,
Err:539,Err:539,211,2019-05-21,Mogadishu,Lido Beach,1,MAH,3,9,129,Err:511,,,,
Err:539,Err:539,212,2019-05-21,Mogadishu,Lido Beach,1,MAH,4,,120,Err:511,weight not measured,,,
Err:539,Err:539,213,2019-05-21,Mogadishu,Lido Beach,1,MAH,5,,114,Err:511,weight not measured,,,
Err:539,Err:539,214,2019-05-21,Mogadishu,Lido Beach,1,YFT,1,47,125,Err:511,,,,
Err:539,Err:539,215,2019-05-21,Mogadishu,Lido Beach,1,YFT,2,24,115,Err:511,,,,
Err:539,Err:539,216,2019-05-21,Mogadishu,Lido Beach,1,YFT,3,24.5,118,Err:511,,,,
Err:539,Err:539,217,2019-05-21,Mogadishu,Lido Beach,1,YFT,4,24,117,Err:511,,,,
Err:539,Err:539,218,2019-05-21,Mogadishu,Lido Beach,1,YFT,5,26,122,Err:511,,,,
Err:539,Err:539,219,2019-05-21,Mogadishu,Lido Beach,1,WAH,1,3.5,87,Err:511,,,,
Err:539,Err:539,220,2019-05-21,Mogadishu,Lido Beach,1,SKJ,1,2.5,56,Err:511,,,,
Err:539,Err:539,221,2019-05-21,Mogadishu,Lido Beach,1,SKJ,2,2,54,Err:511,,,,
Err:539,Err:539,222,2019-05-21,Mogadishu,Lido Beach,1,SKJ,3,2.5,54,Err:511,,,,
Err:539,Err:539,223,2019-05-21,Mogadishu,Lido Beach,1,SKJ,4,2.7,56,Err:511,,,,
Err:539,Err:539,224,2019-05-21,Mogadishu,Lido Beach,1,SKJ,5,3.1,57,Err:511,,,,
Err:539,Err:539,225,2019-05-21,Mogadishu,Lido Beach,1,SWO,1,43,149,Err:511,,,,
Err:539,Err:539,226,2019-05-21,Mogadishu,Lido Beach,1,SWO,2,12,100,Err:511,,,,
Err:539,Err:539,227,2019-05-21,Mogadishu,Lido Beach,1,SCH,1,7,100,Err:511,,,,
Err:539,Err:539,228,2019-05-21,Mogadishu,Lido Beach,1,SCH,2,5,100,Err:511,,,,
Err:539,Err:539,229,2019-05-21,Mogadishu,Lido Beach,1,SCH,3,5.1,101,Err:511,,,,
Err:539,Err:539,230,2019-05-21,Mogadishu,Lido Beach,1,SCH,4,3,88,Err:511,,,,
Err:539,Err:539,231,2019-05-21,Mogadishu,Lido Beach,1,SCH,5,3.2,86,Err:511,,,,
Err:539,Err:539,232,2019-05-21,Mogadishu,Lido Beach,1,MAK,1,~30,184,Err:511,"Not was not measured, but was guessed",,,
Err:539,Err:539,233,2019-05-21,Mogadishu,Lido Beach,1,MAK,2,15,130,Err:511,,,,
Err:539,Err:539,234,2019-05-21,Mogadishu,Lido Beach,1,RSK,1,26,,Err:511,length and wingpsan were close to the other one (entry below),,,
Err:539,Err:539,235,2019-05-21,Mogadishu,Lido Beach,1,RSK,2,22,67,Err:511,wingspan = 130 cm,,,
Err:539,Err:539,236,2019-05-21,Mogadishu,Lido Beach,2,YFT,1,6,70,Err:511,,,,
Err:539,Err:539,237,2019-05-21,Mogadishu,Lido Beach,2,YFT,2,7,72,Err:511,,,,
Err:539,Err:539,238,2019-05-21,Mogadishu,Lido Beach,2,YFT,3,3,55,Err:511,,,,
Err:539,Err:539,239,2019-05-21,Mogadishu,Lido Beach,2,YFT,4,41,154,Err:511,,,,
Err:539,Err:539,240,2019-05-21,Mogadishu,Lido Beach,2,YFT,5,26,117,Err:511,,,,
Err:539,Err:539,241,2019-05-21,Mogadishu,Lido Beach,2,MAH,1,7,117,Err:511,,,,
Err:539,Err:539,242,2019-05-21,Mogadishu,Lido Beach,2,MAH,2,2,85,Err:511,,,,
Err:539,Err:539,243,2019-05-21,Mogadishu,Lido Beach,2,MAH,3,6,112,Err:511,,,,
Err:539,Err:539,244,2019-05-21,Mogadishu,Lido Beach,2,SKJ,1,2,50,Err:511,,,,
Err:539,Err:539,245,2019-05-21,Mogadishu,Lido Beach,2,SKJ,2,4,55,Err:511,,,,
